year,month,origin,destination,number_of_flights
2021,12,EDDM,LIRF,152
2021,12,EDDF,LHBP,90
2021,12,BIKF,EKCH,103
2021,12,BIKF,EGLL,65
2021,12,EDDM,EDDS,62
2021,12,LFPG,LSGG,201
2021,12,UUEE,LJLJ,18
2021,12,EGSS,UKBB,23
2021,12,LPPT,EBBR,22
2021,12,EGLL,EGCC,157
2021,12,EGGW,BIKF,46
2021,12,LEMG,LEPA,82
2021,12,BIKF,LFPG,47
2021,12,LIMC,LFPO,33
2021,12,UKBB,LSZH,36
2021,12,LIBD,LIMC,66
2021,12,LPPT,LEMG,76
2021,12,LIRF,LSZH,103
2021,12,LIMF,LICJ,50
2021,12,LPPT,LIRF,105
2021,12,LFBD,LFML,92
2021,12,EDDM,ELLX,106
2021,12,LIMF,LIPZ,4
2021,12,UUEE,ENGM,24
2021,12,EKCH,EGCC,80
2021,12,EDDB,BIKF,34
2021,12,EDDM,LOWW,135
2021,12,UUEE,LBSF,44
2021,12,EDDM,EIDW,98
2021,12,LIRF,LIBD,82
2021,12,EBBR,EVRA,16
2021,12,EGLL,EFHK,100
2021,12,LPPT,EDDH,41
2021,12,EGLL,LFBO,29
2021,12,ESSA,LPFR,14
2021,12,ESSA,LSZH,72
2021,12,LIBD,EPKK,13
2021,12,EKBI,EGSS,50
2021,12,LFPG,EDDH,126
2021,12,EGSS,EDDB,85
2021,12,BIKF,ESSA,26
2021,12,LIME,LEBL,94
2021,12,EFHK,EPKK,16
2021,12,ESSA,EPWA,83
2021,12,LEBL,LEAL,110
2021,12,ELLX,LIME,14
2021,12,EDDB,ELLX,48
2021,12,LPPT,LFMN,55
2021,12,BIKF,EHAM,63
2021,12,EDDM,LROP,76
2021,12,EHAM,LPPR,94
2021,12,UKBB,LKPR,74
2021,12,EGLL,LEBL,112
2021,12,LEPA,EDDM,59
2021,12,EDDM,EFHK,121
2021,12,EDDF,EDDP,110
2021,12,EDDM,LEBL,149
2021,12,EGBB,EIDW,212
2021,12,LSGG,LEBL,152
2021,12,ESSA,EVRA,73
2021,12,UUDD,LIRF,5
2021,12,EIDW,EDDB,73
2021,12,UHWW,UUEE,64
2021,12,ENGM,ESGG,22
2021,12,LIPZ,LICJ,51
2021,12,LEBL,LIMC,220
2021,12,LYBE,LTFM,54
2021,12,EDDM,ENGM,80
2021,12,ULLI,UMMS,33
2021,12,EGCC,LGAV,10
2021,12,UUDD,UMMS,94
2021,12,LEMD,EDDL,88
2021,12,UUWW,LFMN,39
2021,12,LIME,LIBD,47
2021,12,EGLL,ESGG,33
2021,12,BIKF,LIMC,22
2021,12,EDDM,EGBB,49
2021,12,EGKK,EHAM,105
2021,12,EGBB,LFPO,12
2021,12,LEIB,LEMD,186
2021,12,EGSS,LIME,121
2021,12,UMMS,UUWW,32
2021,12,LPPT,EDDB,103
2021,12,LIRF,LSGG,61
2021,12,EGCC,EIDW,246
2021,12,LKPR,LSZH,75
2021,12,LHBP,EDDM,80
2021,12,ULLI,LKPR,4
2021,12,LFPO,EGLL,1
2021,12,LPPT,LFML,51
2021,12,LFPG,EDDS,43
2021,12,ESSA,EDDB,92
2021,12,EDDM,ESSA,103
2021,12,EDDF,LJLJ,55
2021,12,EGKK,LFPG,57
2021,12,LHBP,EPWA,110
2021,12,ESGG,EFHK,105
2021,12,EIDW,EGGW,98
2021,12,LDZA,LFPG,51
2021,12,LYBE,LSZH,112
2021,12,EDDM,ESGG,63
2021,12,LPPT,LFBO,85
2021,12,LFPO,EDDM,60
2021,12,EDDF,EDDV,102
2021,12,LGAV,LTBA,14
2021,12,LFMN,EKCH,26
2021,12,LPPT,ESSA,31
2021,12,LSZH,EIDW,69
2021,12,LFLL,EDDL,8
2021,12,EDDF,LEPA,102
2021,12,EGKK,LSGG,143
2021,12,EDDH,LFPO,18
2021,12,LEPA,ELLX,14
2021,12,UKBB,LEBL,56
2021,12,EGLL,LEMG,52
2021,12,LIPE,LOWW,28
2021,12,EGPH,LIME,30
2021,12,EGSS,EDDH,35
2021,12,LGAV,LTFM,39
2021,12,EHAM,EDDV,66
2021,12,LZIB,LMML,9
2021,12,LKPR,LBSF,14
2021,12,UKBB,LFPG,73
2021,12,EHAM,EPKK,84
2021,12,EGAA,EGPF,77
2021,12,EGLL,LGAV,145
2021,12,UUEE,LSGG,40
2021,12,LOWW,LKPR,63
2021,12,EDDF,EPKK,93
2021,12,EDDF,EHAM,227
2021,12,EGAA,EGPH,84
2021,12,LEPA,LOWW,48
2021,12,ENGM,LEBL,36
2021,12,LIRF,LIPZ,63
2021,12,EDDF,EDDL,90
2021,12,EDDB,EFHK,85
2021,12,EGBB,BIKF,3
2021,12,EDDM,UKBB,64
2021,12,EDDM,EGCC,67
2021,12,EGLL,LFMN,73
2021,12,LFPG,LHBP,112
2021,12,EDDB,EGPH,27
2021,12,EHAM,ELLX,103
2021,12,LEMD,LIPZ,89
2021,12,EDDV,EGCC,1
2021,12,LIPZ,LEBL,96
2021,12,UKBB,EYVI,48
2021,12,EDDF,EGCC,75
2021,12,LFMN,LIPZ,22
2021,12,EGGW,LEBL,35
2021,12,LGAV,LIPE,17
2021,12,LIPZ,LFPO,72
2021,12,LFBO,EINN,2
2021,12,LYBE,EDDM,56
2021,12,LIPX,EDDF,30
2021,12,LHBP,LROP,24
2021,12,EGSS,LEMD,101
2021,12,EHAM,EGPF,105
2021,12,LPPT,EDDL,48
2021,12,EDDF,EKCH,175
2021,12,LTFM,ULLI,34
2021,12,LIRF,LOWW,67
2021,12,UKBB,EDDB,32
2021,12,EDDF,ESGG,81
2021,12,EGLL,EPWA,90
2021,12,EGPF,EIDW,133
2021,12,LEBL,EDDK,97
2021,12,LGAV,LIME,14
2021,12,LFPG,EGBB,81
2021,12,LFBD,LSGG,57
2021,12,LEBL,LOWW,93
2021,12,EDDN,LSZH,17
2021,12,ESSA,LOWW,59
2021,12,LOWW,ELLX,74
2021,12,EHAM,LIMF,12
2021,12,EGKK,EGAA,151
2021,12,LFPG,LEMG,59
2021,12,LGAV,EDDB,40
2021,12,LEBL,LKPR,75
2021,12,EDDB,LSZH,177
2021,12,EPWA,UUEE,75
2021,12,EHAM,LROP,139
2021,12,EGKK,EIDW,328
2021,12,ESSA,EIDW,26
2021,12,EDDF,EDDS,85
2021,12,EDDF,EGSS,64
2021,12,EHEH,LPPT,23
2021,12,UUEE,LFPG,84
2021,12,EDDF,LDZA,103
2021,12,EGGW,EGAA,94
2021,12,EHAM,LFMN,108
2021,12,EFHK,EDDH,61
2021,12,LROP,LIME,78
2021,12,EDDH,EKCH,67
2021,12,LBSF,EDDB,21
2021,12,EGGW,EGPF,69
2021,12,LIMC,EDDF,110
2021,12,UUDD,EKBI,1
2021,12,LSZH,LEMG,58
2021,12,EGLL,EDDH,89
2021,12,EHAM,EPGD,74
2021,12,EGBB,EGPF,54
2021,12,EGSS,EHAM,58
2021,12,UUDD,EGLL,37
2021,12,LIPE,LFPG,96
2021,12,EGSS,EKCH,66
2021,12,UUEE,EDDH,19
2021,12,LPPT,ELLX,88
2021,12,LFPG,LDZA,42
2021,12,EDDF,EBBR,19
2021,12,LIME,LFBD,14
2021,12,EGGW,LBSF,56
2021,12,UUDD,LIMC,6
2021,12,LYBE,LIPX,3
2021,12,EGLL,EDDS,53
2021,12,LFPG,UUEE,84
2021,12,LSGG,LOWW,63
2021,12,EGBB,EGAA,122
2021,12,EDDL,LOWW,123
2021,12,LBSF,LIME,56
2021,12,EGGW,EPGD,49
2021,12,EDDB,LOWW,138
2021,12,EDDH,EPGD,26
2021,12,UUEE,LHBP,40
2021,12,EDDS,EDDM,62
2021,12,EPWA,LSZH,113
2021,12,EDDS,LIRF,17
2021,12,EGGW,LIMC,85
2021,12,LFPG,LJLJ,34
2021,12,LEMG,EGGW,67
2021,12,EGSS,LDZA,23
2021,12,EDDF,EVRA,58
2021,12,EPWA,LDZA,22
2021,12,EKCH,LOWW,61
2021,12,EDDK,EDDN,14
2021,12,EBBR,EDDB,45
2021,12,EGGW,EGPH,88
2021,12,ELLX,LSZH,47
2021,12,EGSS,LMML,15
2021,12,LOWW,UUEE,42
2021,12,EHAM,LSZH,238
2021,12,ULLI,LIMC,9
2021,12,EFHK,ULLI,54
2021,12,EDDF,ENTC,10
2021,12,LEMD,LSGG,152
2021,12,LFPG,LPPT,123
2021,12,LROP,LGAV,29
2021,12,EGLL,EIDW,336
2021,12,ENGM,EPWA,74
2021,12,LFPG,EDDB,200
2021,12,EPGD,UKBB,12
2021,12,EDDF,UKBB,63
2021,12,EGKK,EGPH,117
2021,12,UUEE,LOWW,39
2021,12,LEMG,LEMD,140
2021,12,ENGM,EVRA,65
2021,12,LROP,EDDB,30
2021,12,LOWW,UUDD,46
2021,12,LIPZ,LSZH,61
2021,12,EGPF,EDDF,42
2021,12,LPFR,EDDF,26
2021,12,LPPT,EHAM,211
2021,12,EDDH,ULLI,4
2021,12,EHAM,EGCC,195
2021,12,LROP,LKPR,26
2021,12,EHAM,LIPZ,96
2021,12,EPWA,LHBP,111
2021,12,EBBR,EGCC,29
2021,12,EDDF,LGAV,89
2021,12,EGLL,EDDB,81
2021,12,EDDV,LEMD,2
2021,12,ESGG,EKBI,17
2021,12,EGSS,EYVI,30
2021,12,UKBB,LIMC,33
2021,12,EETN,ESSA,68
2021,12,UUEE,ESSA,24
2021,12,EGKK,EGPF,115
2021,12,EHAM,EGGW,115
2021,12,LEMD,LIME,72
2021,12,LFMN,LFBD,54
2021,12,LFPG,LROP,121
2021,12,EHAM,UKBB,94
2021,12,EDDL,EIDW,40
2021,12,LFPO,LEAL,67
2021,12,EDDF,EFHK,130
2021,12,EGSS,LIRP,36
2021,12,UUEE,EDDM,38
2021,12,EDDF,EIDW,176
2021,12,LIRF,LFPO,143
2021,12,EVRA,EPWA,59
2021,12,EHAM,EFHK,153
2021,12,EPWA,EDDB,69
2021,12,UUEE,EGLL,32
2021,12,LIME,LEMG,24
2021,12,LPPR,LIME,40
2021,12,EHAM,LEPA,16
2021,12,LFPG,LSZH,170
2021,12,EGLL,EKCH,166
2021,12,EPWA,ULLI,6
2021,12,LKPR,EDDL,32
2021,12,LSGG,LPPR,147
2021,12,LPPT,EGPH,21
2021,12,EGKK,EGLL,16
2021,12,LZIB,EVRA,2
2021,12,EDDF,LEMD,249
2021,12,ENGM,EDDL,19
2021,12,UUWW,LHBP,43
2021,12,LTBA,LEMD,20
2021,12,LPPR,LIRF,14
2021,12,LSGG,LSZH,157
2021,12,LBSF,LEBL,30
2021,12,LIMF,EGSS,40
2021,12,EGSS,EPKK,78
2021,12,EYVI,LSZH,4
2021,12,EGBB,LEAL,53
2021,12,UUEE,EDDP,82
2021,12,LIBD,LEAL,4
2021,12,LIRF,EDDH,13
2021,12,EHEH,LROP,21
2021,12,LFMN,LSZH,79
2021,12,LEBL,LTBA,15
2021,12,LOWW,LTFM,42
2021,12,EHAM,LHBP,108
2021,12,LEAL,LEMG,12
2021,12,EGLL,LIPZ,45
2021,12,LBSF,UKBB,15
2021,12,EGSS,LHBP,104
2021,12,LIPE,LIPX,2
2021,12,EVRA,EGSS,47
2021,12,LEMD,EFHK,31
2021,12,LYBE,ULLI,11
2021,12,LPPT,LSGG,174
2021,12,EGCC,LPFR,38
2021,12,EGSS,LPPR,87
2021,12,LOWW,LIBD,8
2021,12,LFPG,LIPZ,200
2021,12,LIPE,LGAV,23
2021,12,EIDW,EHEH,22
2021,12,LEMD,LOWW,96
2021,12,LIME,EIDW,58
2021,12,UUEE,EDDB,54
2021,12,EDDM,LBSF,76
2021,12,ESGG,ENGM,29
2021,12,LYBE,EGLL,17
2021,12,EPWA,EETN,70
2021,12,UUEE,EDDF,134
2021,12,LEIB,EHEH,14
2021,12,LEBL,EIDW,114
2021,12,EDDF,LPPR,70
2021,12,LFPG,EGPH,66
2021,12,LIPZ,LTFM,21
2021,12,LOWW,LMML,41
2021,12,EPWA,LOWW,100
2021,12,LEMD,ESSA,20
2021,12,EDDF,LEMG,58
2021,12,LIMC,EPWA,55
2021,12,ESSA,EDDP,24
2021,12,LFPG,LMML,29
2021,12,EKCH,EIDW,63
2021,12,ENGM,EETN,28
2021,12,LFML,LPPT,40
2021,12,LEAL,LSGG,26
2021,12,EDDF,LEBL,168
2021,12,EGCC,LEMG,96
2021,12,EHAM,EDDL,103
2021,12,LHBP,LFBO,9
2021,12,EDDP,LSZH,3
2021,12,LIME,LZIB,19
2021,12,LEAL,LIMC,16
2021,12,LIBD,LIPX,28
2021,12,LIRF,EVRA,13
2021,12,ELLX,ESSA,15
2021,12,EGKK,LEMG,87
2021,12,ENGM,EPKK,51
2021,12,LEMG,LOWW,41
2021,12,EDDF,ENBR,34
2021,12,EHAM,EGBB,114
2021,12,EDDS,EINN,1
2021,12,EDDF,LROP,80
2021,12,EPWA,UKBB,60
2021,12,LEAL,EHAM,107
2021,12,LSZH,ENGM,41
2021,12,LTBA,EGSS,4
2021,12,LIMC,EGCC,53
2021,12,EDDF,LKPR,91
2021,12,EGSS,LOWW,58
2021,12,LIME,EHEH,30
2021,12,EDDF,UUDD,67
2021,12,UUWW,LTBA,23
2021,12,UKBB,LDZA,9
2021,12,EPWA,LKPR,109
2021,12,ESGG,LIMC,1
2021,12,EHAM,LOWW,177
2021,12,EDDS,LEMG,15
2021,12,EDDF,ELLX,70
2021,12,EHAM,LFBD,65
2021,12,EDDB,EINN,1
2021,12,LIPE,EDDF,61
2021,12,LPPD,LPPT,137
2021,12,EDDV,EDDF,97
2021,12,LEMD,ENGM,10
2021,12,LIMF,LIBD,31
2021,12,LIRF,EDDM,149
2021,12,EGGW,LSGG,123
2021,12,EGSS,EKBI,51
2021,12,LFMN,EDDF,69
2021,12,LFML,EDDF,52
2021,12,EHAM,EDDN,66
2021,12,EKCH,EDDB,106
2021,12,ELLX,LPPR,134
2021,12,UUEE,UWWW,118
2021,12,ELLX,EHAM,81
2021,12,EHAM,EYVI,32
2021,12,EPKK,EINN,13
2021,12,LPPT,LPFR,109
2021,12,EGKK,LEBL,150
2021,12,EDDS,LFPG,44
2021,12,EKCH,EVRA,69
2021,12,LIRF,LGAV,78
2021,12,LZIB,EGSS,30
2021,12,LEPA,EDDF,96
2021,12,EPWA,LJLJ,31
2021,12,LEBL,EFHK,39
2021,12,LIME,LHBP,54
2021,12,LEAL,EGSS,62
2021,12,LFPG,LFBD,190
2021,12,LKPR,LOWW,65
2021,12,LHBP,LEMD,50
2021,12,EGPF,EGSS,62
2021,12,LPPT,LIME,59
2021,12,EPWA,LROP,91
2021,12,LEAL,ENGM,79
2021,12,EGPH,EFHK,13
2021,12,EDDF,LMML,60
2021,12,LMML,EGBB,4
2021,12,LPPR,LOWW,11
2021,12,LEMD,LGAV,22
2021,12,LEAL,EGCC,132
2021,12,EPWA,EPGD,131
2021,12,EGPH,LHBP,26
2021,12,EDDF,ENGM,126
2021,12,EDDB,LEMD,112
2021,12,EGSS,ENGM,70
2021,12,LSZH,LDZA,48
2021,12,LIPZ,LIRF,61
2021,12,EDDS,EDDF,75
2021,12,LFPG,UKBB,73
2021,12,EDDM,LTFM,33
2021,12,EDDL,LEPA,78
2021,12,LOWW,EFHK,57
2021,12,EDDL,LMML,9
2021,12,LEMG,EHAM,153
2021,12,LPPD,LPPR,51
2021,12,EGPF,EPKK,16
2021,12,LFMN,LEMD,48
2021,12,EGCC,EDDK,33
2021,12,EHAM,EETN,33
2021,12,EIDW,EVRA,37
2021,12,EPWA,EPKK,135
2021,12,EDDB,EGCC,68
2021,12,LTFM,UUEE,143
2021,12,EGSS,LPPT,84
2021,12,LIMC,EDDV,26
2021,12,LIRF,EFHK,44
2021,12,LSZH,EFHK,65
2021,12,LEPA,ESSA,17
2021,12,LBSF,EGSS,61
2021,12,UUEE,EDDL,43
2021,12,ESSA,LFPO,30
2021,12,EDDL,LIRF,29
2021,12,LEIB,EGCC,3
2021,12,EETN,EGSS,18
2021,12,LEMD,EIDW,112
2021,12,EPGD,EHEH,21
2021,12,LEMD,EGPH,27
2021,12,EGSS,EPGD,45
2021,12,ELLX,LIRF,29
2021,12,LIRF,EDDP,24
2021,12,LEAL,UUEE,13
2021,12,EIDW,LEAL,37
2021,12,LPFR,EHAM,47
2021,12,LIME,LFML,16
2021,12,LEBL,EGCC,68
2021,12,LFBO,EGLL,30
2021,12,EDDM,EPGD,54
2021,12,EDDH,EGSS,33
2021,12,EVRA,ESSA,81
2021,12,EHAM,EVRA,60
2021,12,LIRF,EGGW,25
2021,12,EDDM,LFML,46
2021,12,EPKK,EHEH,62
2021,12,LPFR,EHEH,34
2021,12,LPPR,EHEH,21
2021,12,EDDS,EDDK,25
2021,12,EGSS,LKPR,70
2021,12,LSGG,LIRF,62
2021,12,UKBB,LEMD,25
2021,12,EVRA,LSZH,20
2021,12,EIDW,LZIB,29
2021,12,EGSS,LEBL,93
2021,12,LEMG,UUWW,13
2021,12,EDDF,EKBI,76
2021,12,EGLL,ENGM,136
2021,12,EDDH,LEMG,21
2021,12,EDDN,LTFM,27
2021,12,EDDB,EIDW,72
2021,12,LIMC,EFHK,51
2021,12,LEAL,EFHK,22
2021,12,LPPT,LHBP,24
2021,12,EIDW,LMML,17
2021,12,LIPE,LBSF,26
2021,12,EHEH,LMML,9
2021,12,EIDW,LOWW,29
2021,12,EGAA,EGGW,96
2021,12,EPKK,EFHK,17
2021,12,EDDM,LPPR,33
2021,12,EDDF,ESSA,145
2021,12,EKCH,LDZA,21
2021,12,LKPR,UUDD,1
2021,12,EVRA,EDDS,12
2021,12,EDDM,EPKK,69
2021,12,LEMG,LSGG,48
2021,12,EPGD,ESGG,25
2021,12,EDDN,EDDK,11
2021,12,EGKK,LTFM,30
2021,12,EDDB,ESSA,89
2021,12,EDDF,EGPH,45
2021,12,LEBL,EHEH,38
2021,12,LIRF,LTFM,36
2021,12,LHBP,EFHK,33
2021,12,LEMD,LROP,81
2021,12,EIDW,EFHK,19
2021,12,EGBB,EDDM,50
2021,12,LOWW,ULLI,8
2021,12,EFHK,EYVI,56
2021,12,LKPR,UUEE,49
2021,12,LFMN,LFML,13
2021,12,EVRA,ESGG,21
2021,12,LPPT,UUEE,14
2021,12,EINN,EIDW,33
2021,12,LEBL,EGBB,32
2021,12,ENBR,LEAL,15
2021,12,ESGG,EGLL,33
2021,12,LIMC,EGLL,52
2021,12,EDDL,ULLI,6
2021,12,LROP,EGBB,36
2021,12,LIRF,EIDW,27
2021,12,LEBL,EVRA,21
2021,12,EVRA,EDDH,19
2021,12,EDDM,LIMF,13
2021,12,LMML,EGPH,8
2021,12,LROP,EGPH,19
2021,12,LIPE,EGCC,14
2021,12,UUWW,LTFM,137
2021,12,LEBL,LMML,19
2021,12,LSZH,LTFM,44
2021,12,LEMD,LFBD,72
2021,12,LEAL,EGKK,34
2021,12,EHAM,LFBO,73
2021,12,LIPZ,LIBR,10
2021,12,EDDL,LEAL,20
2021,12,LEBL,LROP,57
2021,12,EDDM,LIMC,89
2021,12,LOWW,LIME,29
2021,12,LEAL,ESSA,64
2021,12,LROP,UUEE,14
2021,12,ELLX,LEBL,49
2021,12,BIKF,EGCC,56
2021,12,EGGW,EDDF,11
2021,12,EGPF,EHAM,105
2021,12,EDDM,LIPZ,56
2021,12,EDDF,LBSF,76
2021,12,LEBL,EDDB,103
2021,12,LIPX,EDDK,3
2021,12,LEMD,EKCH,52
2021,12,LEMG,EGPH,24
2021,12,EGKK,LEMD,108
2021,12,EHEH,LEMG,61
2021,12,EVRA,LZIB,2
2021,12,LEMG,EGSS,50
2021,12,EBBR,LEMG,42
2021,12,LFBD,LFMN,66
2021,12,LFMN,LGAV,10
2021,12,LGAV,EGSS,20
2021,12,EETN,LEBL,9
2021,12,EDDB,LBSF,19
2021,12,EBBR,LIRF,48
2021,12,LEMG,EVRA,21
2021,12,LEAL,EGGW,32
2021,12,EGCC,LSGG,72
2021,12,EHAM,LDZA,61
2021,12,ELLX,EDDF,71
2021,12,EDDM,LEAL,10
2021,12,LKPR,LFPG,139
2021,12,EGSS,EFHK,34
2021,12,LROP,LIRF,15
2021,12,EDDL,EFHK,57
2021,12,EDDM,LPPD,1
2021,12,LPFR,EDDB,22
2021,12,LMML,LBSF,5
2021,12,EVRA,UKBB,70
2021,12,LSGG,UUWW,36
2021,12,LIMF,EHAM,21
2021,12,EHAM,LTFM,110
2021,12,LDZA,EPWA,29
2021,12,EVRA,EFHK,143
2021,12,EGKK,ENBR,35
2021,12,LEMG,EIDW,86
2021,12,LEAL,EPKK,16
2021,12,LJLJ,LFPG,37
2021,12,LIME,LKPR,48
2021,12,LBSF,LSGG,9
2021,12,LSZH,LEBL,110
2021,12,EDDF,EGBB,60
2021,12,EVRA,EKBI,17
2021,12,LKPR,LZIB,29
2021,12,LFBO,LSGG,32
2021,12,EDDM,LEPA,61
2021,12,LSZH,LEPA,58
2021,12,LEMD,EDDH,35
2021,12,LMML,EGKK,6
2021,12,ESGG,LTFM,31
2021,12,EDDM,LKPR,94
2021,12,EINN,LFBO,2
2021,12,LFMN,UUWW,54
2021,12,EDDK,LTFM,73
2021,12,EDDH,EFHK,60
2021,12,LZIB,LIME,18
2021,12,LIMC,EHAM,99
2021,12,EDDF,LTFM,81
2021,12,LIBD,LOWW,8
2021,12,LIME,EGPH,30
2021,12,LHBP,ESGG,26
2021,12,EDDH,LTFM,45
2021,12,EDDF,EPGD,31
2021,12,LEMD,LKPR,26
2021,12,ENGM,EGCC,37
2021,12,EHAM,ENBR,91
2021,12,LSZH,LPPR,80
2021,12,LEMG,ENGM,65
2021,12,LFPG,EKBI,38
2021,12,EPWA,EYVI,89
2021,12,EDDF,LEIB,3
2021,12,EHAM,UUEE,143
2021,12,LHBP,ULLI,8
2021,12,EETN,ENGM,27
2021,12,LSZH,EKCH,104
2021,12,LTBA,EDDF,29
2021,12,LDZA,LBSF,8
2021,12,EDDL,LEBL,59
2021,12,EGKK,EKCH,72
2021,12,LPPR,LPPD,54
2021,12,ENGM,LSZH,40
2021,12,LKPR,ULLI,5
2021,12,LIPX,LIBD,27
2021,12,LEAL,EDDM,10
2021,12,EDDB,EKCH,103
2021,12,LSZH,LIMC,61
2021,12,EDDH,LEPA,83
2021,12,LHBP,EDDK,33
2021,12,UKBB,EPGD,12
2021,12,EIDW,LFBD,24
2021,12,EGPF,EGCC,3
2021,12,LEBL,ULLI,3
2021,12,EGCC,LTFM,48
2021,12,LOWW,ESSA,60
2021,12,ULLI,EFHK,52
2021,12,LOWW,LROP,97
2021,12,EGCC,EGAA,103
2021,12,ENGM,EPGD,56
2021,12,LEMD,EGGW,9
2021,12,EGSS,ELLX,44
2021,12,LPPT,LTFM,28
2021,12,LYBE,LGAV,30
2021,12,EDDL,LGAV,21
2021,12,EDDS,LEBL,51
2021,12,LOWW,LBWN,7
2021,12,LEBL,EDDL,57
2021,12,LSZH,LJLJ,20
2021,12,LBSF,UUEE,44
2021,12,LIMC,EIDW,30
2021,12,LIBD,LIMF,27
2021,12,LKPR,LROP,26
2021,12,EDDL,LIRP,1
2021,12,LSZH,LROP,40
2021,12,EPWA,LIME,19
2021,12,LZIB,LKPR,30
2021,12,LKPR,EKCH,50
2021,12,EGSS,EGPF,61
2021,12,EHEH,EIDW,22
2021,12,BIKF,EGGW,43
2021,12,LFLL,LEBL,27
2021,12,LIMC,UUEE,74
2021,12,LHBP,LIME,56
2021,12,EPWA,EGLL,90
2021,12,LJLJ,UUEE,18
2021,12,UUEE,LIRF,34
2021,12,EHEH,LIME,30
2021,12,LIMC,EGGW,66
2021,12,LIPE,EGLL,28
2021,12,ESSA,ENBR,16
2021,12,UWKD,UUWW,34
2021,12,LFPO,EDDB,70
2021,12,LFPG,LGAV,95
2021,12,UKBB,EPWA,61
2021,12,LEMG,EGLL,53
2021,12,LFPG,LPFR,27
2021,12,EGLL,LMML,47
2021,12,LBSF,EDDM,78
2021,12,LSZH,LGAV,66
2021,12,LIRF,EHEH,27
2021,12,EGPH,LFPG,67
2021,12,EDDM,LMML,40
2021,12,LIPE,LEMD,101
2021,12,LSGG,UWKD,1
2021,12,LSZH,LIPZ,62
2021,12,EPKK,ENGM,50
2021,12,EIDW,ESSA,25
2021,12,ENBR,EDDF,32
2021,12,UUEE,EPWA,77
2021,12,LSZH,UUDD,36
2021,12,LFPG,EPKK,64
2021,12,LIMC,LSGG,24
2021,12,EBBR,EDDM,69
2021,12,EDDL,ENGM,20
2021,12,LFML,LSGG,16
2021,12,EDDB,LEBL,103
2021,12,EVRA,EDDB,67
2021,12,ESSA,UUEE,23
2021,12,LYBE,EPWA,30
2021,12,UKBB,LBSF,16
2021,12,BIKF,EDDB,35
2021,12,LJLJ,EPWA,32
2021,12,EIDW,LKPR,44
2021,12,EYVI,EHEH,27
2021,12,LSZH,UKBB,36
2021,12,ESGG,EPGD,26
2021,12,LIME,LMML,22
2021,12,LFMN,LSGG,115
2021,12,ULLI,EPWA,7
2021,12,ESSA,BIKF,28
2021,12,EDDF,LIPZ,83
2021,12,LIPZ,EGLL,45
2021,12,LHBP,UUEE,42
2021,12,UKBB,EGSS,22
2021,12,UUEE,LIPZ,20
2021,12,EIDW,LTFM,26
2021,12,EHAM,BIKF,67
2021,12,LFPG,BIKF,48
2021,12,EKCH,EDDS,13
2021,12,LPPT,EHEH,33
2021,12,EYVI,UKBB,51
2021,12,ESSA,EGGW,6
2021,12,LIRF,LIMF,38
2021,12,LPPR,LEAL,9
2021,12,EHAM,ULLI,9
2021,12,ENGM,UUEE,26
2021,12,LHBP,LGAV,28
2021,12,ENGM,LPPT,15
2021,12,EDDL,ESSA,37
2021,12,UUWW,EDDP,2
2021,12,EGCC,EHEH,18
2021,12,LGAV,UUWW,1
2021,12,LIMF,EDDM,38
2021,12,UUEE,LTFM,94
2021,12,LOWW,LDZA,27
2021,12,LBSF,EPWA,55
2021,12,EDDB,LIBD,6
2021,12,UUEE,LYBE,28
2021,12,EYVI,EDDB,27
2021,12,LIMC,EGKK,45
2021,12,LTFM,EGKK,32
2021,12,LEMG,EFHK,56
2021,12,EGLL,BIKF,67
2021,12,EGGW,LSZH,41
2021,12,LEPA,LPFR,1
2021,12,EIDW,EKCH,62
2021,12,LIBD,LICJ,9
2021,12,LIME,LOWW,30
2021,12,ENGM,EGSS,60
2021,12,EGKK,EINN,33
2021,12,LKPR,EGSS,66
2021,12,LEMG,LSZH,56
2021,12,EPWA,EFHK,71
2021,12,EGPH,EKCH,34
2021,12,LFMN,ELLX,60
2021,12,UUDD,LOWW,67
2021,12,EYVI,EFHK,57
2021,12,LEMG,LIME,24
2021,12,EHEH,EPGD,21
2021,12,LEBL,ENGM,37
2021,12,LFBO,LHBP,9
2021,12,EDDH,UUEE,19
2021,12,EPKK,ESSA,43
2021,12,EGCC,EDDB,67
2021,12,EDDH,LIRF,15
2021,12,EDDF,ULLI,14
2021,12,LFMN,EDDM,55
2021,12,LTFM,EDDV,46
2021,12,LIRF,EDDL,27
2021,12,EGGW,LIPZ,2
2021,12,EYVI,UUWW,18
2021,12,EDDP,LFBO,5
2021,12,ESSA,ELLX,15
2021,12,LFBD,LPPR,36
2021,12,LSGG,UUEE,37
2021,12,LIPE,EDDM,45
2021,12,EDDF,EETN,61
2021,12,EKCH,LPPT,26
2021,12,LKPR,LIME,48
2021,12,LEAL,LEMD,131
2021,12,EGAA,EGCC,102
2021,12,LIPE,EHAM,58
2021,12,LIBR,LIMF,3
2021,12,LEMD,UUEE,20
2021,12,EDDB,UUEE,55
2021,12,EGKK,LPPR,90
2021,12,LOWW,UKBB,69
2021,12,EGKK,LBSF,43
2021,12,LEBL,EKCH,84
2021,12,LEMD,ELLX,47
2021,12,LIRF,UUDD,5
2021,12,ENGM,ENVA,10
2021,12,LBSF,LDZA,8
2021,12,EDDH,EVRA,18
2021,12,LPPR,ELLX,133
